Identifier,RG/MS Number,Collection Title,"Box, Folder, URL",Date,Subjects,People,Title,Item Description,Reviewed
band.nsp.0495,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-03-15/ed-1/seq-14/#words=band,1890-03-15,Uniform & Equipment,-,Notes [Extreme Cold],"Text reads: ""The band had considerable trouble in furnishing music owing to the cold freezing the instruments.""",
band.nsp.0496,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-03-15/ed-1/seq-5/#words=band+cadet,1890-03-15,Repertoire,-,Stray Pick-ups [Joke],"Text reads: ""The university cadet band is not a fraternity organization for it plays 'Barb' quickstep.""",
band.nsp.0497,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-04-01/ed-1/seq-7/#words=band+cadet,1890-04-01,Parade,-,Stray Pick-ups [St. Patrick's Day],"Text reads: ""The cadet band accompanied the ancient order of Hibernians to the B. M. depot while on their way to Tecumseh to celebrate St. Patrick's Day""",
band.nsp.0498,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-04-01/ed-1/seq-7/#words=band+cadet,1890-04-01,Drill; Military,"Griffith, T. W.",Stray Pick-ups [Dress Parade],"Text reads: ""Notwithstanding the inclement weather, Lieutenant Griffith says that he never saw the companies execute a better manual than at the last dress parade. He is also well pleased with the band, which is in excellent condition after its several changes last fall. The battalion commences wiht the spring term under most promising circumstances, and will doubtless do able work during the term.""",
band.nsp.0499,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-03-15/ed-1/seq-11/#words=band,1890-03-15,Events & Dances; Parade,-,Wesleyan Wins. Our Own Mr. Fogarty a Close Second,"The band greets contestants arriving for the state oratorical contest. After leading a delegation of students to meet the incoming teams at the Elkhorn and B & M depots, the band paraded up P to 11th Street, and then to the university.",
band.nsp.0500,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-05-15/ed-1/seq-6/#words=cadet+cadets,1890-05-15,Military,"Griffith, T. W.",Miscellany: Hastings Encampment,"Nearly 100 Cadets will be making their encampment in Hastings, NE.",
band.nsp.0501,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-06-16/ed-1/seq-8/#words=cadet+cadets,1890-06-16,Military,"Griffith, T. W.",Camp Laird,"A description of the Cadets' encampment in Hastings, NE, which was not entirely pleasant.",
band.nsp.0502,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-06-16/ed-1/seq-9/#words=band+cadets,1890-06-16,Military; Other Band,-,Camp Laird: Notes,"In a section regarding the recent experience of the Cadets in Hastings, NE, the text reads: ""The ladies' band is all right; at least a few of the members of our band seemed to think so.""",
band.nsp.0503,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1890-11-01/ed-1/seq-1/#words=cadet,1890-11-01,Drill; Rehearsal; Military,-,Editorial Notes [Drill Grounds],The editors criticize the appearance of campus and comment that the drill grounds are too small for the cadet battalion.,
band.nsp.0504,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1890-11-01/ed-1/seq-8/#words=band,1890-11-01,Events & Dances; Politics,"Bryan, William Jennings;",Stray Pick-ups [Congressional Debate],The band attends a debate in support of William Jennings Bryan against incumbent William James Connell in the 1890s 1st congressional district's race.,
band.nsp.0505,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1890-11-15/ed-1/seq-2/#words=band+cadets,1890-11-15,Travel; Sports,-,Editorial Notes [YMCA Football Match],"It is hoped that the NU football team will accept a challenge by the Omaha Y.M.C.A., and that that band will travel to the game to support the team.",
band.nsp.0506,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-01-15/ed-1/seq-6/#words=band,1891-01-15,Meetings & Membership; Military; Drill,-,Stray Pick-ups [Cadet Numbers],"Text reads: ""Including the band boys, there are 135 men drilling this term, an increase of ten men over last winter.""",
band.nsp.0507,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-01-15/ed-1/seq-7/#words=cadet+cadets,1891-01-15,Military,"Griffith, T. W.; Thayer, John Milton",Stray Pick-ups [Military Service],The cadets volunteer for military service but it seems unlikely they will be called up.,
band.nsp.0508,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-02-01/ed-1/seq-9/#words=band+cadet+cadets,1891-02-01,Concert,-,Stray Pick-ups [Concert],"Text reads: ""Wednesday evening, the 14th, the U. of N. band played a selection or two of very fine music in the hall on the third floor of the main building. The music went right to the toes of some of the audience. The Unions have a good opinion of the band boys and of their musical ability.""",
band.nsp.0509,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-02-01/ed-1/seq-8/#words=band,1891-02-01,Concert; Events & Dances,-,Stray Pick-ups [Clothier Concert],"Text reads: ""The band played for Semmons, the clothier, the forenoon of Saturday, January 24.""",
band.nsp.0510,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-03-01/ed-1/seq-7/#words=band,1891-03-01,Parade; Cheer & Pep,"Bessey, Charles Edwin",Athletics [Doane Football],The band waits several hours at the train depot for the football team to return from Doane. They parade through the town to Chancellor Bessey's but fail to wake him up to celebrate.,
band.nsp.0511,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-03-15/ed-1/seq-11/#words=band+Cadet,1891-03-15,Events & Dances,-,Oratorical Convention,"The band leads a parade from the university to the train depot, where it performs several selections, before returning to the university for the oratorical convention.",
band.nsp.0512,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-04-01/ed-1/seq-4/#words=band,1891-04-01,Events & Dances,-,Exchange [Oratorical Convention Hurt Feelings],"The Gates Exchange criticizes multiple aspects of how the State Oratorical Convention was run, and also criticizes that there was not a reception committee at the train depot to meet them. The Hesperian promises that, had Gates' itinerary been known, the band would have met them ""in royal style.""",
band.nsp.0513,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-04-01/ed-1/seq-10/#words=CADET,1891-04-01,Uniform & Equipment,-,Advertisement [Uniform],An advertisement for Wanamaker & Brown promises that cadets suits are their specialty.,
band.nsp.0514,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-04-15/ed-1/seq-7/#words=band+cadet,1891-04-15,Parade; Events & Dances,"Bessey, Charles Edwin; Griffith, T. W.",A Mighty Night of Fun and Frolic,"The band takes part in a large procession through Lincoln which the paper notes will ""long be remembered."" The procession stops at hotels, the offices of the Journal, and the residences of many individuals. Fireworks are lit at the end of speeches.",
band.nsp.0515,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-04-15/ed-1/seq-10/#words=band+cadets,1891-04-15,Sports; Cheer & Pep,-,Mockett Wins the Bicycle Race,The band is mentioned as performing during a bicycle contest.,
band.nsp.0516,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-05-01/ed-1/seq-10/#words=band,1891-05-01,Concert,-,Stray Pick-ups [High School Concert],"Text reads: ""The univeristy band made music for the high school, Arbor Day.""",
band.nsp.0517,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-05-15/ed-1/seq-10/#words=band+cadet+cadets,1891-05-15,Concert,-,Stray Pick-ups [Accident at the Concert],"Text reads: ""They were at the head of the stairs coming form the cadet band concert. She tripped and rolled clear to the bottom. He took from the doctor a solemn oath not to give it away.""",
band.nsp.0518,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-05-15/ed-1/seq-11/#words=band+Band+Cadet+cadet,1891-05-15,Concert; Military,"Easterday, David F.",Stray Pick-ups [Concert in Fairbury],"The Journal reports that the recent band concert was excellent and that they will be repeating the performance in Fairbury during the cadet encampment. During the previous concert, the band director, Easterday, was presented with the gift of a baton.",
band.nsp.0519,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-06-10/ed-1/seq-13/#words=band+cadets,1891-06-10,Military; Parade; Concert,"Griffith, T. W.",The Cadet Encampment,"The cadets stop in Crete on the way to Fairbury and the band performs. After arriving in Fairbury, the band and cadets process with the rest of the town to the camp.  On Saturday the band gives a concert.",
band.nsp.0520,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-06-10/ed-1/seq-10/#words=Band+Cadet,1891-06-10,Concert; Events & Dances; Repertoire,-,Twentieth Annual Commencement,The band performs several selections for the commencement,
band.nsp.0521,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-10-06/ed-1/seq-10/#words=cadets,1891-10-06,Military,"Pershing, John J. (John Joseph)",Among the Professors [Pershing Assigned],"Text reads: ""J. J. Pershing, 2nd lieutenant 6th cavalry, who takes charge of the military department, is a graduate from West Point. If appearances are not very deceptive, he will prove very popular with the cadets. He is the brother of the Misses May and Grace Pershing who were students here three years ago.""",
band.nsp.0522,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-10-15/ed-1/seq-10/#words=band,1891-10-15,Rehearsal,-,Stray Pick-ups [Moving Gymnasium Time],The women's physical training class is having trouble finding space for class between the cadet battalion and the band's rehearsals occuping the same rooms.,
band.nsp.0523,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-10-06/ed-1/seq-12/#words=band,1891-10-06,Uncategorized,-,How They Spent Vacation,"Text reads: ""Pizey studied law, played in the band, and stayed at Brown's restaurant.""",
band.nsp.0524,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-11-01/ed-1/seq-10/#words=band+cadet+cadets,1891-11-01,Military; Meetings & Membership,-,Stray Pick-ups [Battalion Numbers],"Text reads: ""There are now 185 cadets registered in the battalion.""",
band.nsp.0525,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-11-01/ed-1/seq-11/#words=band+cadet,1891-11-01,Events & Dances; Uniform & Equipment,-,Stray Pick-ups [New Instruments],"Text reads: ""The cadet band made their initial appearance on the street with the new instruments, the 22nd ult. They spent nearly the entire day playing for the I. O. O. F. [Odd Fellows] organization.""",
band.nsp.0526,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-11-15/ed-1/seq-11/#words=band+Cadet+cadet,1891-11-15,Military,-,Military Department [Exercises],"Text reads: ""The band boys seem to think that they are not cut out for setting up exercises and take to the work about like a hen to water.""",
band.nsp.0527,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-12-01/ed-1/seq-12/#words=band+cadet+Cadets,1891-12-01,Military,-,Stray Pick-ups [Cadet Uniforms],"Multiple blurbs mention new uniforms which have been ordered for the Cadets from Cincinnatti, Ohio.",
band.nsp.0528,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-12-15/ed-1/seq-12/#words=band,1891-12-15,Repertoire,-,Stray Pick-ups,"Text reads: ""And the band played 'thirty two to nothing.' """,
band.nsp.0529,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1891-12-15/ed-1/seq-10/#words=band,1891-12-15,Sports; Cheer & Pep,"Flippin, George",Those Champions at Doane,The band waits three cold hours at the train depot waiting for the football team to return victorious.,
band.nsp.0530,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1892-02-01/ed-1/seq-13/#words=band+Cadet+cadet,1892-02-01,Concert; Repertoire,"Easterday, David F.",Stray Pick-ups [May Concerts],"Text reads: ""We are glad to know that arrangements are being made whereby the cadet band will play each evening during May and the early part of June in the city. The cadet band is in excellent condition and has fifteen men well drilled by Professor Easterday. They also have a large repertoire of the latest popular music. The band is in better condition than it has ever been in the past.""",
band.nsp.0531,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1892-02-15/ed-1/seq-1/#words=cadet+cadets,1892-02-15,Military; Drill,"Pershing, John J. (John Joseph)",Editorial Notes [Drill Requirement Changes],"The editors complain of ""dictatorial orders"" requiring male students to drill for nine consecutive terms and that they shall no longer choose their own uniform supplier. The editors worry that not all students will be able to afford the expenses of attending the university, nor want to commit to so many years of military education.",
band.nsp.0532,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1892-02-15/ed-1/seq-9/#words=cadet+cadets,1892-02-15,Military; Uniform & Equipment,-,Stray Pick-ups [World's Fair Photograph],"Text reads: ""Mr. Howard F. Pierson, of the Capital Studio, (late Le Grande) requests that all students wearing cadet uniforms call for a negative to be used in a group of all students, which will be exhibited at the world's fair. All other students call also. Come as early as possible.""",
band.nsp.0533,nebnewspapers,The Hesperian,https://nebnewspapers.unl.edu/lccn/sn96080314/1892-02-15/ed-1/seq-9/#words=cadet+cadets,1892-02-15,Drill; Military,"Pershing, John J. (John Joseph)",Stray Pick-ups [Cadence Marker],"Text reads: ""The lieutenant now has an instrument to mark the cadence while the cadets are executing the manual of arms. This will train each cadet to execute the different commands at the proper time and will improve the appearance of the battalion by giving it a uniformity of movement.""",
